transaction_id,amount,merchant_category,payment_method,hour,day_of_week,is_weekend,bank,transaction_date,is_agent_transaction,mandate_freshness_hours,scope_match_score,agent_drift_score,prior_txn_count_24h,avg_txn_amount_30d,new_recipient,device_fingerprint_match,geo_anomaly,label,attack_category,fraud_type
A1_00000033,49998.999945647316,crypto,UPI,11,5,1,Paytm Payments Bank,2025-08-26 08:30:00,0,0.9,0.184,0.638,2,518.68,1,1,0,1,A1,A1
TXN00004989,1084.7,electronics,UPI,11,5,1,SBI,2025-05-28 11:02:00,0,53.9,0.991,0.028,2,139.82,1,1,0,0,benign,none
D1_00000003,597.92,restaurant,debit_card,18,6,1,BOI,2025-04-15 18:19:00,0,59.1,0.718,0.168,0,796.43,1,1,0,1,D1,D1
TXN00002370,33.74,grocery,credit_card,23,3,0,Union Bank,2025-01-06 23:08:00,0,38.4,0.868,0.092,2,161.14,0,1,0,0,benign,none
B2_00000239,660.06,crypto,UPI,12,2,0,ICICI,2025-07-24 12:36:00,1,8.9,0.017,0.846,0,84.11,1,1,0,1,B2,B2
TXN00001769,38454.24,restaurant,UPI,15,0,0,PNB,2025-08-29 15:40:00,0,55.6,0.894,0.041,1,474.01,0,1,0,0,benign,none
C1_00000347,147.40139382475718,travel,debit_card,10,3,0,Union Bank,2025-01-03 10:53:00,0,22.4,0.887,0.03,0,216.73,0,1,0,1,C1,C1
A1_00000048,1998.1406525071384,online_retail,UPI,21,4,0,Union Bank,2025-02-05 14:47:00,0,0.3,0.135,0.752,5,33.45,1,1,1,1,A1,A1
TXN00000531,44.97,grocery,UPI,15,4,0,PNB,2025-06-11 15:23:00,0,29.7,0.93,0.053,2,53.71,1,1,0,0,benign,none
C1_00000245,147.40139382475718,clothing,UPI,17,2,0,SBI,2025-08-23 17:31:00,0,1.3,0.957,0.019,1,184.71,0,1,0,1,C1,C1
C2_00000272,15449.13348660162,electronics,net_banking,9,5,1,Kotak,2025-08-13 09:56:00,0,46.7,0.854,0.108,2,130.13,1,1,0,1,C2,C2
B2_00000272,3158.33,unknown,debit_card,22,6,1,Kotak,2025-02-12 22:13:00,1,12.5,0.042,0.716,1,78.11,1,1,0,1,B2,B2
TXN00003120,446.03,online_retail,UPI,21,6,1,Union Bank,2025-11-24 21:32:00,0,23.4,0.899,0.085,5,279.12,0,1,0,0,benign,none
D2_00000141,1469.78,entertainment,debit_card,17,2,0,Union Bank,2025-04-14 17:11:00,1,20.8,0.657,0.265,4,49.98,0,1,0,1,D2,D2
TXN00000731,271.75,clothing,UPI,2,0,0,BOI,2025-09-27 02:43:00,1,64.7,0.964,0.041,1,440.7,0,1,0,0,benign,none
TXN00003406,877.78,clothing,UPI,17,0,0,Kotak,2025-03-31 17:59:00,0,23.8,0.981,0.089,3,264.58,0,1,1,0,benign,none
TXN00002339,1117.76,travel,UPI,13,5,1,Paytm Payments Bank,2025-01-04 13:14:00,0,50.8,0.851,0.099,3,1508.27,0,1,0,0,benign,none
TXN00004999,49.06,clothing,UPI,6,5,1,Airtel Payments Bank,2025-02-22 06:04:00,0,30.9,0.964,0.091,3,2842.01,0,1,0,0,benign,none
TXN00004891,17.44,fuel,net_banking,4,2,0,Axis,2025-06-03 04:35:00,0,60.5,0.875,0.013,7,397.18,0,1,0,0,benign,none
TXN00002565,44.94,grocery,UPI,13,1,0,Kotak,2025-06-01 13:02:00,0,25.0,0.999,0.049,4,961.64,0,1,0,0,benign,none
B3_00000101,20125.53,unknown,credit_card,9,3,0,SBI,2025-08-25 09:51:00,1,51.6,0.108,0.817,7,32.98,1,1,0,1,B3,B3
B2_00000161,3371.83,unknown,UPI,10,5,1,Paytm Payments Bank,2025-10-12 10:04:00,1,56.5,0.111,0.909,1,61.87,1,1,0,1,B2,B2
A2_00000280,998.9570719129497,unknown,UPI,20,0,0,Airtel Payments Bank,2025-06-01 18:10:00,0,0.4,0.281,0.836,4,98.52,1,1,0,1,A2,A2
A3_00000167,1999.225059788464,unknown,UPI,14,6,1,Axis,2025-05-22 13:23:00,0,0.0,0.18,0.675,1,1084.17,1,1,1,1,A3,A3
TXN00004593,144.48,grocery,credit_card,0,0,0,ICICI,2025-07-15 00:12:00,0,45.0,0.966,0.101,6,429.61,0,1,0,0,benign,none
A1_00000007,499.28249311380205,unknown,credit_card,16,1,0,HDFC,2025-04-22 21:43:00,0,0.9,0.26,0.866,3,585.55,1,1,1,1,A1,A1
D2_00000100,113.8,fuel,UPI,16,2,0,BOI,2025-02-13 16:54:00,0,49.5,0.764,0.156,1,19.84,1,1,0,1,D2,D2
TXN00001255,78.94,grocery,credit_card,10,2,0,Airtel Payments Bank,2025-08-02 10:10:00,1,45.5,0.857,0.056,3,450.48,0,1,0,0,benign,none
TXN00002104,147.91,clothing,UPI,7,6,1,Paytm Payments Bank,2025-10-01 07:44:00,0,16.0,0.916,0.069,4,32.6,0,1,0,0,benign,none
A2_00000262,99998.89842683797,unknown,debit_card,11,3,0,Union Bank,2025-04-04 10:10:00,0,0.0,0.229,0.941,4,2128.06,1,1,1,1,A2,A2
D1_00000147,224.95,fuel,debit_card,14,5,1,Union Bank,2025-05-23 14:04:00,0,54.5,0.849,0.202,1,188.84,0,1,0,1,D1,D1
D2_00000261,432.3,travel,UPI,13,2,0,ICICI,2025-11-22 13:06:00,1,33.0,0.757,0.213,7,128.82,0,1,0,1,D2,D2
D2_00000095,148.21,electronics,UPI,1,6,1,BOI,2025-02-21 01:49:00,0,44.0,0.792,0.298,0,68.07,0,1,0,1,D2,D2
A3_00000035,4998.907405565823,online_retail,UPI,15,1,0,Axis,2025-06-18 14:13:00,1,0.9,0.259,0.647,5,58.39,1,1,1,1,A3,A3
E1_00000044,667.11,entertainment,UPI,22,2,0,SBI,2025-10-10 22:49:00,1,134.3,0.21,0.738,2,62.1,0,1,0,1,E1,E1
TXN00004434,7587.88,grocery,UPI,2,5,1,SBI,2025-03-28 02:12:00,0,45.9,0.951,0.078,0,426.93,0,1,0,0,benign,none
TXN00003484,1180.65,grocery,credit_card,12,6,1,Kotak,2025-05-10 12:15:00,0,38.1,0.859,0.006,5,75.99,0,1,0,0,benign,none
E1_00000231,693.75,entertainment,UPI,8,3,0,Airtel Payments Bank,2025-06-17 08:08:00,1,152.8,0.395,0.629,0,732.38,0,1,0,1,E1,E1
TXN00003816,218.54,grocery,debit_card,1,6,1,Union Bank,2025-05-09 01:55:00,0,23.7,0.949,0.11,7,186.11,0,1,0,0,benign,none
D1_00000300,638.99,fuel,UPI,11,0,0,Paytm Payments Bank,2025-08-17 11:30:00,0,56.8,0.629,0.282,7,6.53,0,1,0,1,D1,D1
C1_00000260,147.40139382475718,fuel,UPI,8,1,0,BOI,2025-01-26 08:00:00,0,38.2,0.868,0.007,0,428.07,1,1,0,1,C1,C1
B2_00000179,596.85,crypto,UPI,13,5,1,HDFC,2025-01-02 13:52:00,1,30.5,0.03,0.956,0,127.47,1,1,0,1,B2,B2
A3_00000115,4999.71363433125,unknown,UPI,9,5,1,Union Bank,2025-02-27 21:47:00,0,1.0,0.264,0.779,1,59.84,1,1,0,1,A3,A3
TXN00001621,266.08,travel,UPI,5,5,1,PNB,2025-08-05 05:49:00,0,53.5,0.861,0.079,1,969.68,0,1,0,0,benign,none
E1_00000170,1811.57,utilities,UPI,12,5,1,Airtel Payments Bank,2025-05-16 12:09:00,1,156.1,0.149,0.758,1,872.35,0,1,0,1,E1,E1
A1_00000286,99998.09653119,unknown,UPI,16,0,0,ICICI,2025-03-18 13:39:00,0,0.9,0.155,0.629,0,10.86,1,1,0,1,A1,A1
D2_00000204,25.15,travel,debit_card,11,3,0,HDFC,2025-05-22 11:27:00,0,30.0,0.69,0.254,7,33.13,0,1,0,1,D2,D2
D2_00000018,69.02,utilities,net_banking,6,3,0,BOI,2025-10-27 06:05:00,0,60.3,0.761,0.23,2,668.96,1,1,0,1,D2,D2
TXN00001096,4198.72,grocery,net_banking,17,4,0,Kotak,2025-12-03 17:15:00,0,37.1,0.896,0.066,0,138.36,0,1,0,0,benign,none
A1_00000340,19999.868572076517,unknown,credit_card,14,3,0,Union Bank,2025-10-11 12:11:00,0,0.9,0.213,0.697,1,17.88,1,1,0,1,A1,A1
E1_00000219,59.55,grocery,UPI,20,1,0,Union Bank,2025-07-15 20:30:00,1,63.9,0.228,0.621,5,4150.3,1,1,0,1,E1,E1
TXN00002463,28.79,online_retail,debit_card,14,0,0,SBI,2025-08-20 14:19:00,0,30.3,0.918,0.046,7,1199.75,0,1,0,0,benign,none
B1_00000106,4607.07,unknown,UPI,9,3,0,HDFC,2025-07-11 09:58:00,1,57.4,0.143,0.798,1,180.86,1,1,0,1,B1,B1
TXN00001788,421.07,utilities,credit_card,11,1,0,BOI,2025-03-27 11:41:00,0,5.8,0.854,0.08,0,138.52,0,1,0,0,benign,none
C1_00000330,147.40139382475718,clothing,debit_card,12,6,1,BOI,2025-03-14 12:36:00,1,56.9,0.936,0.111,0,484.44,1,1,0,1,C1,C1
B2_00000312,2542.46,crypto,debit_card,16,3,0,HDFC,2025-09-29 16:45:00,1,39.4,0.021,0.849,0,9.04,1,1,0,1,B2,B2
A3_00000036,500.4157011670933,crypto,UPI,16,3,0,Airtel Payments Bank,2025-11-14 02:47:00,0,0.8,0.128,0.605,1,1169.06,1,1,1,1,A3,A3
TXN00000192,122.76,fuel,debit_card,16,3,0,Union Bank,2025-11-13 16:15:00,0,24.1,0.954,0.073,1,64.88,0,1,0,0,benign,none
TXN00000820,102.9,restaurant,UPI,15,6,1,Airtel Payments Bank,2025-03-17 15:06:00,0,55.5,0.904,0.019,3,561.6,0,1,0,0,benign,none
E1_00000101,1436.07,clothing,UPI,12,1,0,Paytm Payments Bank,2025-01-02 12:10:00,1,134.2,0.335,0.793,4,179.6,0,1,0,1,E1,E1
C1_00000003,147.40139382475718,restaurant,net_banking,14,1,0,HDFC,2025-10-22 14:28:00,0,56.6,0.862,0.06,2,1635.45,0,1,0,1,C1,C1
A3_00000205,49998.9871159253,crypto,debit_card,15,3,0,Paytm Payments Bank,2025-09-27 12:55:00,0,0.6,0.234,0.801,4,356.1,1,1,1,1,A3,A3
TXN00004166,31.57,pharmacy,UPI,14,1,0,Paytm Payments Bank,2025-01-03 14:01:00,0,53.8,1.0,0.083,0,484.71,0,1,0,0,benign,none
TXN00002687,158.92,healthcare,credit_card,21,6,1,Union Bank,2025-08-29 21:38:00,0,56.0,0.938,0.07,2,127.63,1,1,0,0,benign,none
C1_00000241,147.40139382475718,fuel,credit_card,10,5,1,Paytm Payments Bank,2025-09-29 10:23:00,0,50.6,0.999,0.104,0,137.18,0,1,0,1,C1,C1
TXN00004903,340.11,entertainment,wallet,9,4,0,HDFC,2025-09-12 09:52:00,0,21.8,0.998,0.089,3,279.31,0,1,0,0,benign,none
A1_00000009,49999.42923707331,crypto,UPI,14,1,0,ICICI,2025-05-30 21:21:00,1,0.8,0.159,0.905,1,9.86,1,1,1,1,A1,A1
E1_00000152,88.85,grocery,UPI,2,4,0,PNB,2025-06-19 02:37:00,1,149.8,0.185,0.56,1,463.82,0,1,0,1,E1,E1
TXN00002607,171.8,restaurant,credit_card,15,0,0,Axis,2025-12-14 15:07:00,0,41.0,0.908,0.094,5,66.6,0,1,0,0,benign,none
B1_00000199,959.02,crypto,debit_card,20,3,0,PNB,2025-11-12 20:37:00,1,71.0,0.02,0.704,2,14.85,1,1,0,1,B1,B1
TXN00000238,36.15,travel,UPI,19,6,1,Axis,2025-03-09 19:34:00,0,13.9,0.881,0.05,4,335.08,0,1,0,0,benign,none
TXN00004015,199.64,grocery,credit_card,13,0,0,Kotak,2025-02-21 13:58:00,0,17.4,0.941,0.036,0,280.58,0,1,0,0,benign,none
E1_00000016,2804.32,fuel,debit_card,15,0,0,Paytm Payments Bank,2025-11-13 15:36:00,1,79.0,0.375,0.637,5,1120.39,0,1,0,1,E1,E1
TXN00002977,195.37,entertainment,debit_card,12,0,0,ICICI,2025-01-24 12:41:00,0,9.5,0.988,0.062,4,72.96,0,1,0,0,benign,none
TXN00004782,52.96,electronics,credit_card,13,3,0,PNB,2025-12-13 13:14:00,0,55.1,0.961,0.021,1,27.21,0,1,0,0,benign,none
E1_00000228,153.09,grocery,UPI,17,5,1,ICICI,2025-06-13 17:41:00,1,181.5,0.231,0.599,5,36.98,0,1,0,1,E1,E1
TXN00000945,128.99,electronics,UPI,13,2,0,Kotak,2025-05-12 13:25:00,1,35.2,0.855,0.003,0,79.45,0,1,0,0,benign,none
A2_00000031,9999.548591401322,unknown,debit_card,10,0,0,Axis,2025-12-07 16:54:00,0,0.6,0.11,0.861,7,4338.67,1,1,1,1,A2,A2
B2_00000040,2751.2,unknown,wallet,21,6,1,Airtel Payments Bank,2025-10-24 21:51:00,1,8.1,0.028,0.836,2,192.54,1,1,0,1,B2,B2
D1_00000042,862.3,online_retail,debit_card,17,2,0,PNB,2025-12-15 17:26:00,1,34.3,0.824,0.196,4,63.38,1,1,0,1,D1,D1
TXN00004905,2282.61,travel,debit_card,21,1,0,HDFC,2025-11-03 21:56:00,1,67.6,0.925,0.031,5,131.42,0,1,0,0,benign,none
TXN00003552,1573.18,healthcare,credit_card,8,4,0,Kotak,2025-04-05 08:04:00,1,68.3,0.89,0.107,0,253.14,0,1,0,0,benign,none
E2_00000320,385.25,pharmacy,UPI,8,2,0,Kotak,2025-12-15 08:36:00,1,165.3,0.333,0.75,3,271.86,0,1,0,1,E2,E2
TXN00003360,221.25,travel,debit_card,8,6,1,Axis,2025-12-28 08:12:00,1,60.3,0.92,0.078,1,130.64,0,1,0,0,benign,none
A1_00000308,9998.710698362345,unknown,UPI,20,4,0,SBI,2025-10-13 11:57:00,0,0.7,0.23,0.694,6,163.5,1,1,1,1,A1,A1
TXN00002410,48.33,pharmacy,UPI,6,0,0,HDFC,2025-11-07 06:28:00,0,18.2,0.986,0.014,2,104.15,0,1,0,0,benign,none
TXN00004507,39.87,electronics,credit_card,21,1,0,Airtel Payments Bank,2025-06-23 21:22:00,0,51.9,0.913,0.12,3,26.01,0,0,0,0,benign,none
C1_00000259,147.40139382475718,pharmacy,UPI,10,0,0,Paytm Payments Bank,2025-05-23 10:32:00,0,60.6,0.962,0.083,1,284.16,0,0,0,1,C1,C1
TXN00003982,128.57,fuel,UPI,17,4,0,Airtel Payments Bank,2025-09-11 17:06:00,0,57.6,0.958,0.088,4,78.12,0,1,0,0,benign,none
TXN00000146,81.31,clothing,wallet,20,5,1,Paytm Payments Bank,2025-08-20 20:19:00,1,42.6,0.875,0.022,6,9.68,0,1,0,0,benign,none
E2_00000203,19039.89,entertainment,credit_card,12,5,1,BOI,2025-03-05 12:39:00,1,64.0,0.24,0.72,2,102.94,0,1,0,1,E2,E2
TXN00002294,1992.01,utilities,debit_card,19,1,0,ICICI,2025-12-08 19:13:00,0,51.3,0.915,0.083,5,982.63,0,1,0,0,benign,none
C2_00000084,15449.13348660162,grocery,credit_card,10,2,0,Union Bank,2025-07-14 10:37:00,1,4.9,0.929,0.063,2,12.59,0,1,0,1,C2,C2
TXN00003611,61.69,restaurant,debit_card,11,2,0,Union Bank,2025-08-25 11:10:00,0,33.4,0.894,0.02,6,124.94,1,0,0,0,benign,none
TXN00001736,20.84,grocery,debit_card,10,2,0,Union Bank,2025-07-10 10:57:00,0,54.4,0.94,0.099,3,751.73,0,1,0,0,benign,none
B2_00000021,4727.48,unknown,UPI,13,2,0,Kotak,2025-09-08 13:38:00,1,64.5,0.097,0.958,0,134.78,1,1,0,1,B2,B2
TXN00000114,278.62,online_retail,debit_card,15,3,0,SBI,2025-12-01 15:59:00,0,3.2,1.0,0.092,1,1386.69,0,1,0,0,benign,none
D1_00000295,3.29,clothing,UPI,15,1,0,SBI,2025-10-19 15:59:00,1,3.6,0.81,0.34,3,264.03,1,1,0,1,D1,D1
D2_00000266,2.84,grocery,debit_card,14,1,0,Paytm Payments Bank,2025-07-10 14:18:00,1,10.0,0.751,0.194,0,997.83,1,1,0,1,D2,D2
TXN00000498,10.0,travel,UPI,6,4,0,HDFC,2025-11-24 06:37:00,0,30.8,0.883,0.068,2,93.95,0,1,0,0,benign,none
TXN00000720,205.79,travel,UPI,10,1,0,Paytm Payments Bank,2025-04-20 10:05:00,0,36.7,0.977,0.111,6,87.31,0,1,0,0,benign,none
A3_00000321,1999.4817775103368,crypto,debit_card,20,4,0,SBI,2025-08-17 19:27:00,0,1.0,0.177,0.814,3,11.71,1,1,0,1,A3,A3
TXN00003089,1400.99,utilities,wallet,12,4,0,HDFC,2025-08-05 12:58:00,0,2.0,0.924,0.023,1,189.86,0,1,0,0,benign,none
B1_00000007,3627.6,unknown,UPI,20,2,0,Airtel Payments Bank,2025-07-27 20:06:00,1,56.1,0.098,0.957,0,30.9,1,1,0,1,B1,B1
B1_00000071,4369.1,unknown,UPI,13,4,0,Axis,2025-06-07 13:17:00,1,62.5,0.091,0.747,1,138.93,1,1,0,1,B1,B1
C1_00000272,147.40139382475718,restaurant,debit_card,10,4,0,Airtel Payments Bank,2025-04-15 10:03:00,0,37.1,0.94,0.109,1,218.89,1,1,1,1,C1,C1
TXN00000596,95.86,grocery,net_banking,23,2,0,Kotak,2025-08-11 23:34:00,0,50.1,0.94,0.086,4,1197.75,0,1,0,0,benign,none
D2_00000207,67.25,grocery,debit_card,7,6,1,Union Bank,2025-11-24 07:23:00,0,32.4,0.77,0.22,6,756.87,1,1,0,1,D2,D2
B1_00000050,1097.01,unknown,UPI,20,1,0,SBI,2025-03-30 20:24:00,1,23.1,0.064,0.832,2,3292.24,1,1,0,1,B1,B1
TXN00001647,2008.55,clothing,UPI,19,6,1,HDFC,2025-05-03 19:37:00,0,26.8,0.917,0.097,0,300.22,0,1,0,0,benign,none
A2_00000068,500.9044114113001,unknown,credit_card,10,1,0,HDFC,2025-04-18 07:42:00,0,0.9,0.17,0.932,1,165.67,1,1,0,1,A2,A2
C1_00000165,147.40139382475718,grocery,debit_card,9,2,0,ICICI,2025-07-22 09:56:00,0,44.2,0.971,0.02,0,69.64,1,1,0,1,C1,C1
TXN00002700,1144.79,utilities,net_banking,15,4,0,SBI,2025-04-11 15:36:00,0,36.8,0.886,0.018,3,33.57,1,1,0,0,benign,none
B1_00000165,4027.81,unknown,debit_card,13,4,0,BOI,2025-04-17 13:12:00,1,11.2,0.105,0.909,0,75.62,1,1,0,1,B1,B1
TXN00001700,32.13,fuel,debit_card,21,1,0,Kotak,2025-12-07 21:41:00,0,41.1,0.893,0.028,1,137.02,0,1,0,0,benign,none
D2_00000071,1035.08,restaurant,debit_card,10,0,0,Union Bank,2025-08-16 10:42:00,0,22.0,0.787,0.285,2,96.91,1,1,0,1,D2,D2
B1_00000001,3019.67,unknown,credit_card,23,5,1,HDFC,2025-10-11 23:40:00,1,6.8,0.087,0.861,1,58.92,1,1,0,1,B1,B1
B1_00000341,1803.02,unknown,net_banking,8,6,1,Union Bank,2025-03-02 08:49:00,1,14.2,0.092,0.767,1,35.09,1,1,0,1,B1,B1
TXN00002942,255.7,online_retail,UPI,18,2,0,HDFC,2025-06-10 18:55:00,0,29.6,0.932,0.027,3,159.79,0,1,0,0,benign,none
B3_00000085,17142.28,unknown,credit_card,13,4,0,Airtel Payments Bank,2025-06-12 13:40:00,1,28.2,0.172,0.983,15,94.79,1,1,0,1,B3,B3
TXN00000086,105.12,restaurant,UPI,21,0,0,Paytm Payments Bank,2025-06-05 21:09:00,0,2.3,0.914,0.006,7,244.48,1,1,0,0,benign,none
TXN00002308,2499.52,online_retail,UPI,21,6,1,Union Bank,2025-08-26 21:24:00,1,31.6,0.926,0.059,0,87.13,0,1,0,0,benign,none
TXN00002677,611.3,online_retail,UPI,11,0,0,PNB,2025-08-10 11:04:00,0,50.3,0.957,0.047,5,119.23,1,1,0,0,benign,none
B3_00000158,23238.9,unknown,credit_card,20,1,0,HDFC,2025-11-28 20:39:00,1,19.2,0.046,0.855,14,478.02,1,1,0,1,B3,B3
B2_00000082,866.88,crypto,credit_card,13,3,0,ICICI,2025-11-08 13:08:00,1,37.3,0.098,0.85,0,431.17,1,1,0,1,B2,B2
TXN00002594,13.53,fuel,UPI,4,5,1,Kotak,2025-06-04 04:27:00,0,8.1,0.868,0.063,4,39.34,0,1,0,0,benign,none
D2_00000085,85.36,fuel,net_banking,0,0,0,Kotak,2025-07-21 00:17:00,0,17.6,0.705,0.203,7,138.52,0,1,0,1,D2,D2
TXN00001029,1606.73,electronics,UPI,19,0,0,Paytm Payments Bank,2025-07-18 19:47:00,0,10.5,0.969,0.041,0,1137.88,1,1,0,0,benign,none
TXN00000136,430.23,healthcare,credit_card,12,3,0,ICICI,2025-11-24 12:17:00,0,22.5,0.989,0.09,3,336.32,0,1,0,0,benign,none
D1_00000110,98.03,restaurant,debit_card,10,5,1,Airtel Payments Bank,2025-08-28 10:46:00,0,55.1,0.681,0.332,3,13.14,0,1,0,1,D1,D1
C2_00000334,15449.13348660162,electronics,debit_card,16,6,1,Paytm Payments Bank,2025-02-09 16:02:00,0,58.9,0.98,0.06,0,1661.5,1,1,0,1,C2,C2
D1_00000277,119.91,travel,credit_card,9,5,1,ICICI,2025-06-02 09:20:00,0,8.5,0.655,0.184,5,69.0,0,1,0,1,D1,D1
TXN00004409,11.52,entertainment,credit_card,14,1,0,SBI,2025-12-27 14:44:00,0,52.9,0.867,0.07,4,18.27,0,1,0,0,benign,none
TXN00001200,22.63,electronics,debit_card,11,2,0,Union Bank,2025-01-14 11:54:00,0,62.6,0.954,0.056,6,133.56,0,1,0,0,benign,none
E2_00000088,477.95,travel,credit_card,11,6,1,Airtel Payments Bank,2025-02-01 11:36:00,1,95.0,0.331,0.66,0,44.3,0,0,0,1,E2,E2
A2_00000178,1999.5660006560556,unknown,net_banking,11,3,0,Paytm Payments Bank,2025-01-01 12:03:00,0,0.0,0.165,0.702,2,124.89,1,1,1,1,A2,A2
TXN00000566,183.58,clothing,credit_card,9,0,0,HDFC,2025-10-05 09:05:00,0,49.1,0.893,0.063,3,122.5,0,1,0,0,benign,none
C2_00000000,15449.13348660162,pharmacy,UPI,22,4,0,PNB,2025-09-30 22:53:00,0,6.5,0.989,0.096,0,132.92,1,1,0,1,C2,C2
TXN00003927,18.93,fuel,UPI,23,6,1,Paytm Payments Bank,2025-11-17 23:13:00,0,67.3,0.998,0.034,7,1246.14,0,1,0,0,benign,none
A1_00000076,499.6510912322014,crypto,UPI,21,1,0,Union Bank,2025-01-05 13:44:00,0,0.8,0.181,0.884,4,70.48,1,1,1,1,A1,A1
B1_00000312,2079.3,unknown,UPI,7,4,0,Paytm Payments Bank,2025-09-11 07:53:00,1,16.8,0.015,0.832,0,187.32,1,1,0,1,B1,B1
B2_00000037,4073.95,crypto,UPI,21,2,0,SBI,2025-04-01 21:15:00,1,25.0,0.146,0.78,1,144.91,1,1,0,1,B2,B2
A2_00000159,19999.922408079412,unknown,debit_card,20,4,0,HDFC,2025-03-05 13:00:00,0,0.1,0.294,0.909,7,64.09,1,1,1,1,A2,A2
D1_00000333,146.86,grocery,credit_card,11,3,0,HDFC,2025-11-19 11:35:00,0,22.3,0.719,0.24,0,44.31,0,1,0,1,D1,D1
B3_00000262,29808.7,unknown,debit_card,19,5,1,Kotak,2025-02-18 19:57:00,1,31.5,0.154,0.832,11,475.47,1,1,0,1,B3,B3
TXN00002330,48.24,clothing,credit_card,10,2,0,PNB,2025-07-23 10:42:00,0,61.2,0.868,0.1,7,32.09,0,1,0,0,benign,none
TXN00003515,141.45,grocery,UPI,10,0,0,Airtel Payments Bank,2025-01-27 10:52:00,0,52.3,0.958,0.058,0,45.03,0,1,0,0,benign,none
TXN00002187,105.3,grocery,UPI,7,1,0,Union Bank,2025-10-18 07:34:00,1,44.9,0.896,0.033,4,116.5,0,1,0,0,benign,none
TXN00000195,48.89,electronics,UPI,4,0,0,SBI,2025-11-22 04:57:00,0,49.7,0.861,0.102,4,241.23,0,0,0,0,benign,none
TXN00004747,26.72,clothing,debit_card,8,4,0,Airtel Payments Bank,2025-12-04 08:36:00,0,34.4,0.861,0.089,2,11.59,0,1,0,0,benign,none
TXN00000802,455.0,fuel,debit_card,10,1,0,Axis,2025-02-28 10:31:00,0,67.2,0.949,0.097,7,65.66,1,1,0,0,benign,none
A2_00000202,1999.1141356107591,crypto,UPI,21,5,1,Airtel Payments Bank,2025-07-16 20:16:00,1,0.0,0.176,0.602,3,26.58,1,1,0,1,A2,A2
B2_00000220,3063.82,crypto,UPI,17,4,0,SBI,2025-05-23 17:02:00,1,22.4,0.026,0.724,0,344.2,1,1,0,1,B2,B2
TXN00002068,636.03,fuel,credit_card,16,0,0,BOI,2025-03-01 16:52:00,0,51.4,0.867,0.015,3,234.04,0,1,0,0,benign,none
TXN00004842,15.41,utilities,credit_card,22,0,0,Axis,2025-06-03 22:13:00,0,37.0,0.993,0.0,1,122.92,0,1,0,0,benign,none
D1_00000103,195.94,travel,UPI,11,4,0,Paytm Payments Bank,2025-08-24 11:41:00,0,66.4,0.632,0.327,0,203.89,0,1,0,1,D1,D1
TXN00000644,133.33,travel,UPI,12,2,0,SBI,2025-02-05 12:30:00,0,10.3,0.978,0.066,1,771.87,1,1,0,0,benign,none
E1_00000123,10.0,education,credit_card,9,4,0,BOI,2025-01-28 09:35:00,1,91.1,0.256,0.607,3,276.85,0,1,0,1,E1,E1
C1_00000028,147.40139382475718,grocery,UPI,6,4,0,Union Bank,2025-03-10 06:55:00,0,11.0,0.92,0.105,0,249.98,0,1,0,1,C1,C1
TXN00000120,38.77,travel,debit_card,10,2,0,Axis,2025-11-17 10:10:00,0,29.4,0.95,0.015,2,503.16,0,1,0,0,benign,none
TXN00002981,3949.79,grocery,credit_card,18,3,0,Kotak,2025-10-24 18:40:00,0,29.4,0.895,0.104,0,31.11,1,1,0,0,benign,none
TXN00003074,2396.4,clothing,UPI,14,4,0,Paytm Payments Bank,2025-08-12 14:45:00,0,44.0,0.912,0.003,5,176.8,0,1,0,0,benign,none
D2_00000056,765.79,travel,net_banking,11,2,0,Axis,2025-10-25 11:27:00,0,39.1,0.674,0.327,6,762.47,0,1,0,1,D2,D2
TXN00003278,61.6,grocery,debit_card,19,5,1,Kotak,2025-04-15 19:29:00,0,18.2,0.995,0.11,2,619.43,0,1,0,0,benign,none
TXN00002135,129.96,grocery,net_banking,12,1,0,SBI,2025-01-22 12:16:00,0,47.3,0.944,0.016,6,1387.66,1,1,0,0,benign,none
E2_00000346,889.89,pharmacy,debit_card,5,1,0,Union Bank,2025-12-30 05:17:00,1,67.3,0.224,0.637,3,32.13,0,1,0,1,E2,E2
TXN00000134,17.33,entertainment,debit_card,20,2,0,Paytm Payments Bank,2025-02-02 20:47:00,1,42.7,0.965,0.014,1,140.75,0,1,0,0,benign,none
E1_00000306,701.59,clothing,UPI,15,2,0,Airtel Payments Bank,2025-03-22 15:33:00,1,51.4,0.302,0.603,7,217.86,0,1,0,1,E1,E1
E2_00000015,726.96,grocery,credit_card,0,3,0,Paytm Payments Bank,2025-04-08 00:08:00,1,56.3,0.327,0.695,0,63.16,0,1,0,1,E2,E2
TXN00002559,3576.8,grocery,debit_card,23,5,1,Paytm Payments Bank,2025-04-19 23:27:00,0,13.5,0.949,0.027,7,86.49,0,1,0,0,benign,none
TXN00000062,327.98,healthcare,UPI,16,2,0,PNB,2025-12-18 16:08:00,1,5.5,0.905,0.016,4,47.06,0,1,0,0,benign,none
TXN00001358,116.91,travel,credit_card,11,0,0,Airtel Payments Bank,2025-04-25 11:54:00,0,5.5,0.884,0.033,1,1537.51,0,1,0,0,benign,none
B1_00000024,2733.57,unknown,net_banking,18,3,0,PNB,2025-05-15 18:59:00,1,26.1,0.132,0.939,1,178.57,1,1,0,1,B1,B1
