transaction_id,amount,merchant_category,payment_method,hour,day_of_week,is_weekend,bank,transaction_date,is_agent_transaction,mandate_freshness_hours,scope_match_score,agent_drift_score,prior_txn_count_24h,avg_txn_amount_30d,new_recipient,device_fingerprint_match,geo_anomaly,label,attack_category,fraud_type
C1_00000322,147.40139382475718,pharmacy,debit_card,15,4,0,Union Bank,2025-05-18 15:29:00,0,38.2,0.939,0.021,0,58.91,0,1,0,1,C1,C1
E2_00000192,4900.48,healthcare,UPI,10,1,0,Kotak,2025-11-27 10:40:00,1,181.7,0.367,0.618,2,249.44,0,0,0,1,E2,E2
E1_00000074,173.86,grocery,credit_card,16,2,0,ICICI,2025-09-20 16:30:00,1,58.1,0.315,0.682,7,9.55,0,1,0,1,E1,E1
B2_00000000,1395.94,crypto,credit_card,18,0,0,Airtel Payments Bank,2025-08-08 18:55:00,1,71.6,0.038,0.722,2,180.37,1,1,0,1,B2,B2
D2_00000033,25.04,fuel,UPI,18,1,0,Airtel Payments Bank,2025-09-29 18:43:00,0,64.9,0.694,0.315,0,359.24,1,1,0,1,D2,D2
A3_00000216,998.0761914300908,unknown,UPI,9,4,0,Paytm Payments Bank,2025-02-17 12:20:00,0,0.3,0.203,0.647,1,85.0,1,1,1,1,A3,A3
B1_00000035,1713.26,unknown,UPI,19,0,0,BOI,2025-11-06 19:44:00,1,37.4,0.127,0.988,2,10.79,1,1,0,1,B1,B1
A1_00000033,49998.999945647316,crypto,UPI,11,5,1,Paytm Payments Bank,2025-08-26 08:30:00,0,0.9,0.184,0.638,2,518.68,1,1,0,1,A1,A1
D1_00000003,597.92,restaurant,debit_card,18,6,1,BOI,2025-04-15 18:19:00,0,59.1,0.718,0.168,0,796.43,1,1,0,1,D1,D1
B2_00000239,660.06,crypto,UPI,12,2,0,ICICI,2025-07-24 12:36:00,1,8.9,0.017,0.846,0,84.11,1,1,0,1,B2,B2
C1_00000347,147.40139382475718,travel,debit_card,10,3,0,Union Bank,2025-01-03 10:53:00,0,22.4,0.887,0.03,0,216.73,0,1,0,1,C1,C1
A1_00000048,1998.1406525071384,online_retail,UPI,21,4,0,Union Bank,2025-02-05 14:47:00,0,0.3,0.135,0.752,5,33.45,1,1,1,1,A1,A1
C1_00000245,147.40139382475718,clothing,UPI,17,2,0,SBI,2025-08-23 17:31:00,0,1.3,0.957,0.019,1,184.71,0,1,0,1,C1,C1
C2_00000272,15449.13348660162,electronics,net_banking,9,5,1,Kotak,2025-08-13 09:56:00,0,46.7,0.854,0.108,2,130.13,1,1,0,1,C2,C2
B2_00000272,3158.33,unknown,debit_card,22,6,1,Kotak,2025-02-12 22:13:00,1,12.5,0.042,0.716,1,78.11,1,1,0,1,B2,B2
D2_00000141,1469.78,entertainment,debit_card,17,2,0,Union Bank,2025-04-14 17:11:00,1,20.8,0.657,0.265,4,49.98,0,1,0,1,D2,D2
B3_00000101,20125.53,unknown,credit_card,9,3,0,SBI,2025-08-25 09:51:00,1,51.6,0.108,0.817,7,32.98,1,1,0,1,B3,B3
B2_00000161,3371.83,unknown,UPI,10,5,1,Paytm Payments Bank,2025-10-12 10:04:00,1,56.5,0.111,0.909,1,61.87,1,1,0,1,B2,B2
A2_00000280,998.9570719129497,unknown,UPI,20,0,0,Airtel Payments Bank,2025-06-01 18:10:00,0,0.4,0.281,0.836,4,98.52,1,1,0,1,A2,A2
A3_00000167,1999.225059788464,unknown,UPI,14,6,1,Axis,2025-05-22 13:23:00,0,0.0,0.18,0.675,1,1084.17,1,1,1,1,A3,A3
A1_00000007,499.28249311380205,unknown,credit_card,16,1,0,HDFC,2025-04-22 21:43:00,0,0.9,0.26,0.866,3,585.55,1,1,1,1,A1,A1
D2_00000100,113.8,fuel,UPI,16,2,0,BOI,2025-02-13 16:54:00,0,49.5,0.764,0.156,1,19.84,1,1,0,1,D2,D2
A2_00000262,99998.89842683797,unknown,debit_card,11,3,0,Union Bank,2025-04-04 10:10:00,0,0.0,0.229,0.941,4,2128.06,1,1,1,1,A2,A2
D1_00000147,224.95,fuel,debit_card,14,5,1,Union Bank,2025-05-23 14:04:00,0,54.5,0.849,0.202,1,188.84,0,1,0,1,D1,D1
D2_00000261,432.3,travel,UPI,13,2,0,ICICI,2025-11-22 13:06:00,1,33.0,0.757,0.213,7,128.82,0,1,0,1,D2,D2
D2_00000095,148.21,electronics,UPI,1,6,1,BOI,2025-02-21 01:49:00,0,44.0,0.792,0.298,0,68.07,0,1,0,1,D2,D2
A3_00000035,4998.907405565823,online_retail,UPI,15,1,0,Axis,2025-06-18 14:13:00,1,0.9,0.259,0.647,5,58.39,1,1,1,1,A3,A3
E1_00000044,667.11,entertainment,UPI,22,2,0,SBI,2025-10-10 22:49:00,1,134.3,0.21,0.738,2,62.1,0,1,0,1,E1,E1
E1_00000231,693.75,entertainment,UPI,8,3,0,Airtel Payments Bank,2025-06-17 08:08:00,1,152.8,0.395,0.629,0,732.38,0,1,0,1,E1,E1
D1_00000300,638.99,fuel,UPI,11,0,0,Paytm Payments Bank,2025-08-17 11:30:00,0,56.8,0.629,0.282,7,6.53,0,1,0,1,D1,D1
C1_00000260,147.40139382475718,fuel,UPI,8,1,0,BOI,2025-01-26 08:00:00,0,38.2,0.868,0.007,0,428.07,1,1,0,1,C1,C1
B2_00000179,596.85,crypto,UPI,13,5,1,HDFC,2025-01-02 13:52:00,1,30.5,0.03,0.956,0,127.47,1,1,0,1,B2,B2
A3_00000115,4999.71363433125,unknown,UPI,9,5,1,Union Bank,2025-02-27 21:47:00,0,1.0,0.264,0.779,1,59.84,1,1,0,1,A3,A3
E1_00000170,1811.57,utilities,UPI,12,5,1,Airtel Payments Bank,2025-05-16 12:09:00,1,156.1,0.149,0.758,1,872.35,0,1,0,1,E1,E1
A1_00000286,99998.09653119,unknown,UPI,16,0,0,ICICI,2025-03-18 13:39:00,0,0.9,0.155,0.629,0,10.86,1,1,0,1,A1,A1
D2_00000204,25.15,travel,debit_card,11,3,0,HDFC,2025-05-22 11:27:00,0,30.0,0.69,0.254,7,33.13,0,1,0,1,D2,D2
D2_00000018,69.02,utilities,net_banking,6,3,0,BOI,2025-10-27 06:05:00,0,60.3,0.761,0.23,2,668.96,1,1,0,1,D2,D2
A1_00000340,19999.868572076517,unknown,credit_card,14,3,0,Union Bank,2025-10-11 12:11:00,0,0.9,0.213,0.697,1,17.88,1,1,0,1,A1,A1
E1_00000219,59.55,grocery,UPI,20,1,0,Union Bank,2025-07-15 20:30:00,1,63.9,0.228,0.621,5,4150.3,1,1,0,1,E1,E1
B1_00000106,4607.07,unknown,UPI,9,3,0,HDFC,2025-07-11 09:58:00,1,57.4,0.143,0.798,1,180.86,1,1,0,1,B1,B1
C1_00000330,147.40139382475718,clothing,debit_card,12,6,1,BOI,2025-03-14 12:36:00,1,56.9,0.936,0.111,0,484.44,1,1,0,1,C1,C1
B2_00000312,2542.46,crypto,debit_card,16,3,0,HDFC,2025-09-29 16:45:00,1,39.4,0.021,0.849,0,9.04,1,1,0,1,B2,B2
A3_00000036,500.4157011670933,crypto,UPI,16,3,0,Airtel Payments Bank,2025-11-14 02:47:00,0,0.8,0.128,0.605,1,1169.06,1,1,1,1,A3,A3
E1_00000101,1436.07,clothing,UPI,12,1,0,Paytm Payments Bank,2025-01-02 12:10:00,1,134.2,0.335,0.793,4,179.6,0,1,0,1,E1,E1
C1_00000003,147.40139382475718,restaurant,net_banking,14,1,0,HDFC,2025-10-22 14:28:00,0,56.6,0.862,0.06,2,1635.45,0,1,0,1,C1,C1
A3_00000205,49998.9871159253,crypto,debit_card,15,3,0,Paytm Payments Bank,2025-09-27 12:55:00,0,0.6,0.234,0.801,4,356.1,1,1,1,1,A3,A3
C1_00000241,147.40139382475718,fuel,credit_card,10,5,1,Paytm Payments Bank,2025-09-29 10:23:00,0,50.6,0.999,0.104,0,137.18,0,1,0,1,C1,C1
A1_00000009,49999.42923707331,crypto,UPI,14,1,0,ICICI,2025-05-30 21:21:00,1,0.8,0.159,0.905,1,9.86,1,1,1,1,A1,A1
E1_00000152,88.85,grocery,UPI,2,4,0,PNB,2025-06-19 02:37:00,1,149.8,0.185,0.56,1,463.82,0,1,0,1,E1,E1
B1_00000199,959.02,crypto,debit_card,20,3,0,PNB,2025-11-12 20:37:00,1,71.0,0.02,0.704,2,14.85,1,1,0,1,B1,B1
E1_00000016,2804.32,fuel,debit_card,15,0,0,Paytm Payments Bank,2025-11-13 15:36:00,1,79.0,0.375,0.637,5,1120.39,0,1,0,1,E1,E1
E1_00000228,153.09,grocery,UPI,17,5,1,ICICI,2025-06-13 17:41:00,1,181.5,0.231,0.599,5,36.98,0,1,0,1,E1,E1
A2_00000031,9999.548591401322,unknown,debit_card,10,0,0,Axis,2025-12-07 16:54:00,0,0.6,0.11,0.861,7,4338.67,1,1,1,1,A2,A2
B2_00000040,2751.2,unknown,wallet,21,6,1,Airtel Payments Bank,2025-10-24 21:51:00,1,8.1,0.028,0.836,2,192.54,1,1,0,1,B2,B2
D1_00000042,862.3,online_retail,debit_card,17,2,0,PNB,2025-12-15 17:26:00,1,34.3,0.824,0.196,4,63.38,1,1,0,1,D1,D1
E2_00000320,385.25,pharmacy,UPI,8,2,0,Kotak,2025-12-15 08:36:00,1,165.3,0.333,0.75,3,271.86,0,1,0,1,E2,E2
A1_00000308,9998.710698362345,unknown,UPI,20,4,0,SBI,2025-10-13 11:57:00,0,0.7,0.23,0.694,6,163.5,1,1,1,1,A1,A1
C1_00000259,147.40139382475718,pharmacy,UPI,10,0,0,Paytm Payments Bank,2025-05-23 10:32:00,0,60.6,0.962,0.083,1,284.16,0,0,0,1,C1,C1
E2_00000203,19039.89,entertainment,credit_card,12,5,1,BOI,2025-03-05 12:39:00,1,64.0,0.24,0.72,2,102.94,0,1,0,1,E2,E2
C2_00000084,15449.13348660162,grocery,credit_card,10,2,0,Union Bank,2025-07-14 10:37:00,1,4.9,0.929,0.063,2,12.59,0,1,0,1,C2,C2
B2_00000021,4727.48,unknown,UPI,13,2,0,Kotak,2025-09-08 13:38:00,1,64.5,0.097,0.958,0,134.78,1,1,0,1,B2,B2
D1_00000295,3.29,clothing,UPI,15,1,0,SBI,2025-10-19 15:59:00,1,3.6,0.81,0.34,3,264.03,1,1,0,1,D1,D1
D2_00000266,2.84,grocery,debit_card,14,1,0,Paytm Payments Bank,2025-07-10 14:18:00,1,10.0,0.751,0.194,0,997.83,1,1,0,1,D2,D2
A3_00000321,1999.4817775103368,crypto,debit_card,20,4,0,SBI,2025-08-17 19:27:00,0,1.0,0.177,0.814,3,11.71,1,1,0,1,A3,A3
B1_00000007,3627.6,unknown,UPI,20,2,0,Airtel Payments Bank,2025-07-27 20:06:00,1,56.1,0.098,0.957,0,30.9,1,1,0,1,B1,B1
B1_00000071,4369.1,unknown,UPI,13,4,0,Axis,2025-06-07 13:17:00,1,62.5,0.091,0.747,1,138.93,1,1,0,1,B1,B1
C1_00000272,147.40139382475718,restaurant,debit_card,10,4,0,Airtel Payments Bank,2025-04-15 10:03:00,0,37.1,0.94,0.109,1,218.89,1,1,1,1,C1,C1
D2_00000207,67.25,grocery,debit_card,7,6,1,Union Bank,2025-11-24 07:23:00,0,32.4,0.77,0.22,6,756.87,1,1,0,1,D2,D2
B1_00000050,1097.01,unknown,UPI,20,1,0,SBI,2025-03-30 20:24:00,1,23.1,0.064,0.832,2,3292.24,1,1,0,1,B1,B1
A2_00000068,500.9044114113001,unknown,credit_card,10,1,0,HDFC,2025-04-18 07:42:00,0,0.9,0.17,0.932,1,165.67,1,1,0,1,A2,A2
C1_00000165,147.40139382475718,grocery,debit_card,9,2,0,ICICI,2025-07-22 09:56:00,0,44.2,0.971,0.02,0,69.64,1,1,0,1,C1,C1
B1_00000165,4027.81,unknown,debit_card,13,4,0,BOI,2025-04-17 13:12:00,1,11.2,0.105,0.909,0,75.62,1,1,0,1,B1,B1
D2_00000071,1035.08,restaurant,debit_card,10,0,0,Union Bank,2025-08-16 10:42:00,0,22.0,0.787,0.285,2,96.91,1,1,0,1,D2,D2
B1_00000001,3019.67,unknown,credit_card,23,5,1,HDFC,2025-10-11 23:40:00,1,6.8,0.087,0.861,1,58.92,1,1,0,1,B1,B1
B1_00000341,1803.02,unknown,net_banking,8,6,1,Union Bank,2025-03-02 08:49:00,1,14.2,0.092,0.767,1,35.09,1,1,0,1,B1,B1
B3_00000085,17142.28,unknown,credit_card,13,4,0,Airtel Payments Bank,2025-06-12 13:40:00,1,28.2,0.172,0.983,15,94.79,1,1,0,1,B3,B3
B3_00000158,23238.9,unknown,credit_card,20,1,0,HDFC,2025-11-28 20:39:00,1,19.2,0.046,0.855,14,478.02,1,1,0,1,B3,B3
B2_00000082,866.88,crypto,credit_card,13,3,0,ICICI,2025-11-08 13:08:00,1,37.3,0.098,0.85,0,431.17,1,1,0,1,B2,B2
D2_00000085,85.36,fuel,net_banking,0,0,0,Kotak,2025-07-21 00:17:00,0,17.6,0.705,0.203,7,138.52,0,1,0,1,D2,D2
D1_00000110,98.03,restaurant,debit_card,10,5,1,Airtel Payments Bank,2025-08-28 10:46:00,0,55.1,0.681,0.332,3,13.14,0,1,0,1,D1,D1
C2_00000334,15449.13348660162,electronics,debit_card,16,6,1,Paytm Payments Bank,2025-02-09 16:02:00,0,58.9,0.98,0.06,0,1661.5,1,1,0,1,C2,C2
D1_00000277,119.91,travel,credit_card,9,5,1,ICICI,2025-06-02 09:20:00,0,8.5,0.655,0.184,5,69.0,0,1,0,1,D1,D1
E2_00000088,477.95,travel,credit_card,11,6,1,Airtel Payments Bank,2025-02-01 11:36:00,1,95.0,0.331,0.66,0,44.3,0,0,0,1,E2,E2
A2_00000178,1999.5660006560556,unknown,net_banking,11,3,0,Paytm Payments Bank,2025-01-01 12:03:00,0,0.0,0.165,0.702,2,124.89,1,1,1,1,A2,A2
C2_00000000,15449.13348660162,pharmacy,UPI,22,4,0,PNB,2025-09-30 22:53:00,0,6.5,0.989,0.096,0,132.92,1,1,0,1,C2,C2
A1_00000076,499.6510912322014,crypto,UPI,21,1,0,Union Bank,2025-01-05 13:44:00,0,0.8,0.181,0.884,4,70.48,1,1,1,1,A1,A1
B1_00000312,2079.3,unknown,UPI,7,4,0,Paytm Payments Bank,2025-09-11 07:53:00,1,16.8,0.015,0.832,0,187.32,1,1,0,1,B1,B1
B2_00000037,4073.95,crypto,UPI,21,2,0,SBI,2025-04-01 21:15:00,1,25.0,0.146,0.78,1,144.91,1,1,0,1,B2,B2
A2_00000159,19999.922408079412,unknown,debit_card,20,4,0,HDFC,2025-03-05 13:00:00,0,0.1,0.294,0.909,7,64.09,1,1,1,1,A2,A2
D1_00000333,146.86,grocery,credit_card,11,3,0,HDFC,2025-11-19 11:35:00,0,22.3,0.719,0.24,0,44.31,0,1,0,1,D1,D1
B3_00000262,29808.7,unknown,debit_card,19,5,1,Kotak,2025-02-18 19:57:00,1,31.5,0.154,0.832,11,475.47,1,1,0,1,B3,B3
A2_00000202,1999.1141356107591,crypto,UPI,21,5,1,Airtel Payments Bank,2025-07-16 20:16:00,1,0.0,0.176,0.602,3,26.58,1,1,0,1,A2,A2
B2_00000220,3063.82,crypto,UPI,17,4,0,SBI,2025-05-23 17:02:00,1,22.4,0.026,0.724,0,344.2,1,1,0,1,B2,B2
D1_00000103,195.94,travel,UPI,11,4,0,Paytm Payments Bank,2025-08-24 11:41:00,0,66.4,0.632,0.327,0,203.89,0,1,0,1,D1,D1
E1_00000123,10.0,education,credit_card,9,4,0,BOI,2025-01-28 09:35:00,1,91.1,0.256,0.607,3,276.85,0,1,0,1,E1,E1
C1_00000028,147.40139382475718,grocery,UPI,6,4,0,Union Bank,2025-03-10 06:55:00,0,11.0,0.92,0.105,0,249.98,0,1,0,1,C1,C1
D2_00000056,765.79,travel,net_banking,11,2,0,Axis,2025-10-25 11:27:00,0,39.1,0.674,0.327,6,762.47,0,1,0,1,D2,D2
E2_00000346,889.89,pharmacy,debit_card,5,1,0,Union Bank,2025-12-30 05:17:00,1,67.3,0.224,0.637,3,32.13,0,1,0,1,E2,E2
E1_00000306,701.59,clothing,UPI,15,2,0,Airtel Payments Bank,2025-03-22 15:33:00,1,51.4,0.302,0.603,7,217.86,0,1,0,1,E1,E1
E2_00000015,726.96,grocery,credit_card,0,3,0,Paytm Payments Bank,2025-04-08 00:08:00,1,56.3,0.327,0.695,0,63.16,0,1,0,1,E2,E2
B1_00000024,2733.57,unknown,net_banking,18,3,0,PNB,2025-05-15 18:59:00,1,26.1,0.132,0.939,1,178.57,1,1,0,1,B1,B1
A2_00000346,500.0586150740862,crypto,net_banking,15,3,0,Kotak,2025-07-10 14:46:00,0,0.9,0.293,0.64,3,273.66,1,1,1,1,A2,A2
A2_00000301,49998.26325477151,online_retail,net_banking,10,1,0,Airtel Payments Bank,2025-01-25 19:12:00,0,0.9,0.116,0.879,2,670.72,1,1,1,1,A2,A2
B3_00000261,15884.28,unknown,debit_card,23,6,1,Kotak,2025-04-11 23:16:00,1,70.1,0.143,0.954,10,49.6,1,1,0,1,B3,B3
B3_00000071,12500.79,unknown,UPI,11,5,1,Axis,2025-01-19 11:32:00,1,27.9,0.11,0.96,14,274.72,1,1,0,1,B3,B3
C2_00000242,15449.13348660162,education,UPI,14,1,0,Airtel Payments Bank,2025-12-04 14:09:00,0,58.4,0.874,0.09,0,109.94,1,1,0,1,C2,C2
B2_00000344,2604.38,unknown,UPI,13,5,1,BOI,2025-03-14 13:48:00,1,2.2,0.019,0.786,0,79.22,1,1,0,1,B2,B2
B3_00000079,36032.73,unknown,UPI,12,5,1,ICICI,2025-06-13 12:23:00,1,41.6,0.095,0.861,15,5.57,1,1,0,1,B3,B3
B3_00000308,34682.22,unknown,UPI,12,2,0,Paytm Payments Bank,2025-07-27 12:18:00,1,13.5,0.025,0.861,15,56.54,1,1,0,1,B3,B3
A1_00000162,4999.113670980108,unknown,wallet,14,0,0,PNB,2025-09-12 06:12:00,0,0.7,0.268,0.608,0,911.98,1,1,0,1,A1,A1
D1_00000033,250.04,fuel,UPI,10,0,0,SBI,2025-04-16 10:53:00,0,15.4,0.629,0.29,6,365.46,0,1,0,1,D1,D1
C2_00000088,15449.13348660162,restaurant,net_banking,3,1,0,Axis,2025-08-10 03:57:00,0,23.8,0.989,0.117,0,32.15,1,1,0,1,C2,C2
A3_00000180,1999.5142592243164,unknown,debit_card,15,2,0,PNB,2025-03-18 20:06:00,0,0.2,0.206,0.876,1,1021.06,1,1,0,1,A3,A3
A1_00000012,9999.820511532433,online_retail,credit_card,21,3,0,PNB,2025-09-27 11:07:00,0,0.9,0.288,0.911,0,590.86,1,1,1,1,A1,A1
C1_00000053,147.40139382475718,grocery,UPI,14,1,0,Airtel Payments Bank,2025-10-01 14:32:00,0,36.2,0.997,0.011,0,79.21,0,1,0,1,C1,C1
A1_00000098,4999.407571538533,unknown,UPI,14,6,1,Kotak,2025-09-10 10:34:00,0,0.0,0.291,0.868,4,145.55,1,1,1,1,A1,A1
A3_00000330,99998.75414395794,online_retail,UPI,11,0,0,Union Bank,2025-04-30 21:05:00,0,0.8,0.11,0.924,3,62.57,1,0,1,1,A3,A3
A1_00000254,999.2498819233359,unknown,debit_card,21,3,0,Paytm Payments Bank,2025-04-08 00:58:00,0,0.1,0.116,0.686,7,718.59,1,1,0,1,A1,A1
E2_00000060,1448.23,clothing,debit_card,3,0,0,Kotak,2025-12-25 03:26:00,1,156.4,0.195,0.774,1,246.08,0,1,0,1,E2,E2
D1_00000240,154.02,healthcare,net_banking,20,1,0,BOI,2025-10-24 20:58:00,1,16.2,0.707,0.187,2,30.66,1,1,0,1,D1,D1
E1_00000035,409.92,travel,UPI,19,3,0,Axis,2025-06-02 19:29:00,1,95.8,0.137,0.657,3,126.83,0,1,0,1,E1,E1
A2_00000249,1999.1979063435942,unknown,UPI,11,1,0,Airtel Payments Bank,2025-06-11 13:52:00,0,0.9,0.249,0.865,2,80.35,1,1,0,1,A2,A2
A2_00000271,4998.57998833211,unknown,debit_card,21,0,0,Union Bank,2025-09-24 14:45:00,0,0.3,0.176,0.607,7,5670.48,1,1,1,1,A2,A2
C2_00000178,15449.13348660162,electronics,UPI,1,0,0,Axis,2025-02-11 01:15:00,1,63.9,0.87,0.034,0,15.46,1,1,0,1,C2,C2
D2_00000069,6807.3,grocery,UPI,6,6,1,PNB,2025-01-20 06:52:00,1,7.6,0.783,0.282,0,52.67,0,1,0,1,D2,D2
D1_00000093,12287.94,education,credit_card,14,6,1,ICICI,2025-09-03 14:05:00,0,26.6,0.623,0.242,4,61.81,0,1,0,1,D1,D1
B2_00000341,4116.44,unknown,credit_card,8,2,0,ICICI,2025-01-18 08:29:00,1,41.6,0.059,0.781,2,4.13,1,1,0,1,B2,B2
B1_00000314,2274.22,unknown,UPI,20,5,1,Union Bank,2025-07-20 20:59:00,1,32.0,0.014,0.889,1,27.66,1,1,0,1,B1,B1
B3_00000038,23653.31,unknown,credit_card,20,2,0,ICICI,2025-06-03 20:43:00,1,9.7,0.106,0.969,17,253.69,1,1,0,1,B3,B3
B1_00000083,1419.75,unknown,credit_card,10,3,0,SBI,2025-11-04 10:42:00,1,64.6,0.074,0.879,1,2482.44,1,1,0,1,B1,B1
C2_00000106,15449.13348660162,grocery,credit_card,19,0,0,SBI,2025-04-27 19:57:00,0,21.2,0.927,0.1,0,74.55,1,1,0,1,C2,C2
C2_00000157,15449.13348660162,entertainment,credit_card,20,3,0,PNB,2025-05-02 20:27:00,0,12.7,0.947,0.113,0,707.02,1,1,0,1,C2,C2
C1_00000087,147.40139382475718,online_retail,UPI,10,5,1,Union Bank,2025-03-22 10:57:00,0,2.1,0.973,0.045,1,585.28,0,1,0,1,C1,C1
A1_00000313,99999.24780556388,unknown,UPI,10,6,1,Union Bank,2025-09-14 21:32:00,0,0.1,0.212,0.632,5,115.81,1,1,1,1,A1,A1
C2_00000197,15449.13348660162,grocery,UPI,13,1,0,BOI,2025-11-19 13:48:00,0,63.3,0.914,0.054,1,34.15,1,1,0,1,C2,C2
B1_00000214,3392.18,unknown,UPI,21,6,1,PNB,2025-07-14 21:19:00,1,6.1,0.134,0.945,1,26.81,1,1,0,1,B1,B1
C1_00000343,147.40139382475718,healthcare,UPI,13,6,1,Paytm Payments Bank,2025-03-20 13:44:00,1,57.6,0.938,0.118,0,424.89,1,1,0,1,C1,C1
B1_00000107,1019.04,unknown,debit_card,20,5,1,Paytm Payments Bank,2025-07-16 20:02:00,1,27.8,0.145,0.747,0,37.54,1,1,0,1,B1,B1
E1_00000025,3966.06,utilities,credit_card,9,5,1,Union Bank,2025-07-12 09:26:00,1,92.2,0.355,0.509,2,994.55,0,1,0,1,E1,E1
A3_00000138,49999.452518842525,unknown,debit_card,15,4,0,Paytm Payments Bank,2025-08-14 10:11:00,0,0.1,0.205,0.62,6,445.79,1,1,1,1,A3,A3
D1_00000236,205.59,restaurant,debit_card,20,0,0,Union Bank,2025-10-17 20:38:00,0,61.8,0.834,0.234,6,398.87,0,1,0,1,D1,D1
B1_00000213,4572.11,unknown,net_banking,16,2,0,Union Bank,2025-02-21 16:54:00,1,69.2,0.113,0.741,1,914.05,1,1,0,1,B1,B1
D1_00000312,6384.75,education,UPI,5,2,0,Paytm Payments Bank,2025-08-27 05:01:00,0,11.5,0.782,0.211,3,6.64,0,1,0,1,D1,D1
E1_00000324,128.21,grocery,debit_card,13,2,0,BOI,2025-03-20 13:45:00,1,154.9,0.182,0.605,1,226.71,0,1,0,1,E1,E1
C2_00000171,15449.13348660162,grocery,UPI,2,1,0,SBI,2025-11-05 02:13:00,0,13.9,0.997,0.09,0,78.52,1,1,0,1,C2,C2
A3_00000263,499.59357984842785,crypto,UPI,16,5,1,Airtel Payments Bank,2025-10-25 08:15:00,0,0.9,0.117,0.788,0,141.58,1,1,1,1,A3,A3
B1_00000108,730.17,unknown,credit_card,15,1,0,Union Bank,2025-01-26 15:40:00,1,50.8,0.126,0.701,1,199.33,1,1,0,1,B1,B1
A2_00000141,1998.8752599186198,crypto,UPI,10,4,0,Paytm Payments Bank,2025-06-04 17:04:00,0,0.0,0.241,0.707,7,179.54,1,1,0,1,A2,A2
A2_00000097,9998.928394680612,crypto,UPI,9,2,0,BOI,2025-02-22 13:02:00,0,0.1,0.282,0.701,1,707.84,1,1,1,1,A2,A2
B3_00000077,18793.98,unknown,credit_card,12,3,0,Axis,2025-04-27 12:22:00,1,31.1,0.078,0.952,12,2204.84,1,1,0,1,B3,B3
E2_00000208,78.02,clothing,UPI,13,6,1,ICICI,2025-09-14 13:31:00,1,148.6,0.388,0.552,0,446.37,0,1,0,1,E2,E2
C1_00000144,147.40139382475718,clothing,credit_card,15,4,0,Airtel Payments Bank,2025-04-19 15:19:00,0,26.4,0.914,0.046,2,104.23,1,1,0,1,C1,C1
B2_00000213,903.89,unknown,UPI,7,3,0,Union Bank,2025-07-26 07:12:00,1,50.5,0.147,0.955,2,6.16,1,1,0,1,B2,B2
C1_00000080,147.40139382475718,restaurant,wallet,12,5,1,HDFC,2025-07-30 12:15:00,0,15.9,0.869,0.056,1,341.08,0,0,0,1,C1,C1
A1_00000082,1998.1736297444297,online_retail,credit_card,21,3,0,PNB,2025-02-28 18:17:00,0,1.0,0.109,0.755,4,319.21,1,1,1,1,A1,A1
A2_00000167,9999.734051511341,online_retail,wallet,16,1,0,ICICI,2025-01-09 10:00:00,0,0.9,0.131,0.669,0,137.83,1,1,1,1,A2,A2
B3_00000117,35050.21,unknown,credit_card,20,3,0,HDFC,2025-08-06 20:27:00,1,63.8,0.15,0.969,5,184.29,1,1,1,1,B3,B3
B3_00000263,26849.47,unknown,credit_card,18,0,0,Axis,2025-09-07 18:30:00,1,54.1,0.133,0.985,14,18.5,1,1,0,1,B3,B3
A2_00000312,4999.46190258682,unknown,UPI,21,2,0,ICICI,2025-11-29 17:34:00,0,0.3,0.19,0.751,7,789.41,1,1,0,1,A2,A2
A3_00000142,500.05379960230863,crypto,UPI,14,6,1,Airtel Payments Bank,2025-06-18 10:56:00,0,0.4,0.291,0.621,2,25.72,1,1,1,1,A3,A3
A1_00000018,9998.177871280492,online_retail,wallet,20,1,0,Kotak,2025-11-03 20:47:00,0,0.9,0.134,0.827,7,181.28,1,1,0,1,A1,A1
E1_00000208,91.18,grocery,credit_card,10,0,0,Union Bank,2025-10-06 10:13:00,1,97.4,0.372,0.583,4,553.7,1,1,0,1,E1,E1
E1_00000011,675.09,travel,UPI,9,1,0,SBI,2025-07-24 09:57:00,1,85.8,0.32,0.516,7,61.27,0,1,0,1,E1,E1
A3_00000056,49998.31957844787,crypto,UPI,16,3,0,Airtel Payments Bank,2025-02-17 13:41:00,1,1.0,0.2,0.669,0,344.7,1,1,1,1,A3,A3
D2_00000020,270.44,healthcare,UPI,20,2,0,SBI,2025-06-03 20:27:00,0,28.1,0.744,0.166,5,1441.74,0,1,0,1,D2,D2
B2_00000287,2399.39,crypto,UPI,14,1,0,ICICI,2025-12-27 14:17:00,1,6.7,0.119,0.83,2,167.35,1,1,0,1,B2,B2
E2_00000278,16.2,grocery,UPI,16,1,0,HDFC,2025-11-16 16:13:00,1,90.2,0.141,0.773,2,192.26,0,1,0,1,E2,E2
C2_00000031,15449.13348660162,restaurant,UPI,21,1,0,Union Bank,2025-11-25 21:55:00,0,30.3,0.87,0.095,0,4384.88,1,1,0,1,C2,C2
E2_00000134,35.55,healthcare,UPI,13,4,0,HDFC,2025-04-29 13:24:00,1,72.0,0.167,0.505,0,1009.29,0,1,0,1,E2,E2
E2_00000205,47.09,restaurant,UPI,12,6,1,PNB,2025-06-20 12:45:00,1,81.4,0.143,0.685,2,130.12,0,1,0,1,E2,E2
